town,flat_type,block,street_name,floor_area_sqm,flat_model,resale_price,remaining_lease,storey_no,lease_commence_date
BEDOK,4 ROOM,56,CHAI CHEE DR,91,New Generation,370000,64.33333333,10,1995
BEDOK,4 ROOM,44,BEDOK STH RD,84,Improved,375000,59.08333333,7,1999
BEDOK,4 ROOM,623,BEDOK RESERVOIR RD,91,New Generation,380000,62.58333333,2,1998
BEDOK,4 ROOM,172,BEDOK STH RD,84,Simplified,385000,67.16666667,6,1989
BEDOK,4 ROOM,554,BEDOK NTH ST 3,93,New Generation,388000,61.75,4,1989
BEDOK,4 ROOM,513,BEDOK NTH AVE 2,92,New Generation,390000,60.83333333,3,1980
BEDOK,4 ROOM,113,BEDOK RESERVOIR RD,91,New Generation,390000,66.75,1,1980
BEDOK,4 ROOM,548,BEDOK NTH AVE 1,93,New Generation,393000,61.75,7,1981
BEDOK,4 ROOM,136,BEDOK RESERVOIR RD,83,Simplified,395000,69.66666667,8,1978
BEDOK,4 ROOM,522,BEDOK NTH AVE 1,92,New Generation,400000,61,8,1979
BEDOK,4 ROOM,547,BEDOK NTH ST 3,92,New Generation,403000,61.75,15,1978
BEDOK,4 ROOM,15,BEDOK STH RD,88,Improved,410000,57.33333333,5,1979
BEDOK,4 ROOM,702,BEDOK RESERVOIR RD,93,New Generation,413000,62.16666667,11,1979
BEDOK,4 ROOM,95,BEDOK NTH AVE 4,92,New Generation,415000,60.75,14,1978
BEDOK,4 ROOM,112,BEDOK NTH RD,91,New Generation,425000,59.75,8,1979
BEDOK,4 ROOM,421,BEDOK NTH RD,92,New Generation,425000,60.33333333,1,1979
BEDOK,4 ROOM,65,NEW UPP CHANGI RD,92,New Generation,425000,59.66666667,11,1978
BEDOK,4 ROOM,119,BEDOK NTH RD,92,New Generation,430000,59.5,7,1980
BEDOK,4 ROOM,119,BEDOK NTH RD,92,New Generation,430000,59.5,11,1984
BEDOK,4 ROOM,43,CHAI CHEE ST,92,New Generation,430000,61.66666667,8,1978
BEDOK,4 ROOM,427,BEDOK NTH RD,92,New Generation,442000,60.41666667,8,1978
BEDOK,4 ROOM,718,BEDOK RESERVOIR RD,104,Model A,450000,65.33333333,11,1978
BEDOK,4 ROOM,766,BEDOK RESERVOIR VIEW,105,Premium Apartment,460000,82.25,5,1978
BEDOK,4 ROOM,131,BEDOK NTH AVE 3,92,New Generation,463000,59.58333333,17,1978
BEDOK,4 ROOM,770,BEDOK RESERVOIR VIEW,105,Premium Apartment,490000,82.33333333,7,1979
BEDOK,4 ROOM,10,CHAI CHEE RD,90,Model A,492000,82.41666667,9,1978
BEDOK,4 ROOM,764,BEDOK RESERVOIR VIEW,105,Premium Apartment,510000,82.25,6,1978
BEDOK,4 ROOM,766,BEDOK RESERVOIR VIEW,107,Premium Apartment,535000,82.25,6,2013
BEDOK,4 ROOM,769,BEDOK RESERVOIR VIEW,105,Premium Apartment,535000,82.33333333,18,2006
BEDOK,4 ROOM,221A,BEDOK CTRL,87,Model A,638000,91.75,3,1969
BEDOK,4 ROOM,183,BEDOK NTH RD,92,Model A,643000,87.25,18,1971
BEDOK,4 ROOM,221C,BEDOK CTRL,97,Model A,670000,91.66666667,6,1969
BEDOK,4 ROOM,221A,BEDOK CTRL,94,Model A,681000,91.75,4,1972
BEDOK,5 ROOM,602,BEDOK RESERVOIR RD,126,Improved,420000,63.66666667,5,1971
BEDOK,5 ROOM,112,BEDOK NTH RD,117,Standard,425000,59.91666667,2,1969
BEDOK,5 ROOM,605,BEDOK RESERVOIR RD,121,Improved,430000,63.66666667,5,1967
BEDOK,5 ROOM,146,BEDOK RESERVOIR RD,122,Improved,440000,68.25,1,1977
BEDOK,5 ROOM,612,BEDOK RESERVOIR RD,125,Improved,450000,62.58333333,5,1978
BEDOK,5 ROOM,602,BEDOK RESERVOIR RD,121,Improved,458000,63.66666667,9,1985
BEDOK,5 ROOM,553,BEDOK NTH AVE 1,121,Improved,480000,61.75,6,2000
BEDOK,5 ROOM,621,BEDOK RESERVOIR RD,125,Improved,490000,64.33333333,2,2000
BEDOK,5 ROOM,621,BEDOK RESERVOIR RD,121,Improved,505000,64.33333333,9,2000
BEDOK,5 ROOM,66,BEDOK STH AVE 3,123,Standard,595000,59.08333333,5,1979
BEDOK,5 ROOM,774,BEDOK RESERVOIR VIEW,115,Premium Apartment,600000,82.25,21,1977
BEDOK,5 ROOM,10,CHAI CHEE RD,120,Improved,602000,82.41666667,10,1986
BEDOK,5 ROOM,803,CHAI CHEE RD,126,Improved,628888,74.66666667,12,1978
BEDOK,5 ROOM,417,BEDOK NTH AVE 2,119,Improved,650000,60.16666667,4,1985
BEDOK,5 ROOM,34,CHAI CHEE AVE,119,Standard,685000,56.33333333,20,2007
BEDOK,5 ROOM,19,BEDOK STH RD,117,Standard,707000,57.33333333,22,1981
BEDOK,5 ROOM,220C,BEDOK CTRL,112,Improved,785000,91.75,4,1985
BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,142,Apartment,730000,74.66666667,16,1985
BEDOK,EXECUTIVE,29A,CHAI CHEE AVE,145,Maisonette,770000,78.16666667,12,1986
BEDOK,EXECUTIVE,108,LENGKONG TIGA,146,Maisonette,840000,70.41666667,3,1980
BEDOK,EXECUTIVE,108,LENGKONG TIGA,146,Maisonette,910000,70.41666667,4,1980
ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,67,New Generation,248000,60.66666667,3,1976
ANG MO KIO,3 ROOM,451,ANG MO KIO AVE 10,68,New Generation,260000,60.83333333,4,1984
ANG MO KIO,3 ROOM,451,ANG MO KIO AVE 10,68,New Generation,262000,60.75,3,2000
ANG MO KIO,3 ROOM,232,ANG MO KIO AVE 3,67,New Generation,265000,59,5,2000
ANG MO KIO,3 ROOM,606,ANG MO KIO AVE 5,67,New Generation,265000,61.66666667,12,1986
ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,67,New Generation,270000,60.83333333,2,1985
ANG MO KIO,3 ROOM,577,ANG MO KIO AVE 10,67,New Generation,270000,61.25,8,1975
ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,67,New Generation,270000,61.66666667,7,1975
ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,68,New Generation,275000,62.5,5,1988
ANG MO KIO,3 ROOM,153,ANG MO KIO AVE 5,68,New Generation,275000,62.25,7,1978
ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,68,New Generation,276500,62.5,9,1986
ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,67,New Generation,280000,60,3,1984
ANG MO KIO,3 ROOM,565,ANG MO KIO AVE 3,68,New Generation,280000,61.25,11,1984
ANG MO KIO,3 ROOM,172,ANG MO KIO AVE 4,69,Improved,280000,67.25,5,1987
ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,67,New Generation,282000,60.75,12,1987
ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,68,New Generation,284888,62.08333333,9,1988
ANG MO KIO,3 ROOM,109,ANG MO KIO AVE 4,67,New Generation,285000,59.83333333,8,1984
ANG MO KIO,3 ROOM,549,ANG MO KIO AVE 10,68,New Generation,285888,62.25,2,2012
ANG MO KIO,3 ROOM,110,ANG MO KIO AVE 4,67,New Generation,287000,59.83333333,4,2012
ANG MO KIO,3 ROOM,476,ANG MO KIO AVE 10,67,New Generation,288000,60.75,6,2012
ANG MO KIO,3 ROOM,232,ANG MO KIO AVE 3,67,New Generation,288000,58.91666667,5,1981
ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,67,New Generation,290000,60.83333333,9,1985
ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,67,New Generation,295000,60,7,1983
ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,68,New Generation,295000,61.33333333,9,1986
ANG MO KIO,3 ROOM,433,ANG MO KIO AVE 10,67,New Generation,297500,60.25,7,1985
ANG MO KIO,3 ROOM,333,ANG MO KIO AVE 1,68,New Generation,300000,62.33333333,10,2003
ANG MO KIO,3 ROOM,440,ANG MO KIO AVE 10,67,New Generation,300000,60.25,10,1997
ANG MO KIO,3 ROOM,462,ANG MO KIO AVE 10,82,New Generation,300000,61.33333333,1,1984
ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,73,New Generation,315000,59.41666667,10,1983
ANG MO KIO,3 ROOM,505,ANG MO KIO AVE 8,68,New Generation,315000,61.91666667,12,1987
ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,67,New Generation,315000,60.75,8,1998
ANG MO KIO,3 ROOM,126,ANG MO KIO AVE 3,67,New Generation,315000,59.91666667,6,1992
ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,75,New Generation,315000,62.08333333,9,1987
ANG MO KIO,3 ROOM,117,ANG MO KIO AVE 4,74,New Generation,316000,59.58333333,9,2003
ANG MO KIO,3 ROOM,462,ANG MO KIO AVE 10,68,New Generation,320000,61.33333333,10,2003
ANG MO KIO,3 ROOM,418,ANG MO KIO AVE 10,74,New Generation,325000,60.83333333,6,1999
ANG MO KIO,3 ROOM,584,ANG MO KIO AVE 3,67,New Generation,328000,60.66666667,11,1989
ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,75,New Generation,338000,62.16666667,7,1997
ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,82,New Generation,340000,61.25,4,1992
ANG MO KIO,3 ROOM,587,ANG MO KIO AVE 3,67,New Generation,340000,60.66666667,6,2003
ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,82,New Generation,340000,62.5,7,1997
ANG MO KIO,3 ROOM,513,ANG MO KIO AVE 8,67,New Generation,343000,65.91666667,8,1992
ANG MO KIO,3 ROOM,604,ANG MO KIO AVE 5,82,New Generation,351000,61.66666667,6,1992
ANG MO KIO,3 ROOM,421,ANG MO KIO AVE 10,74,New Generation,370000,60.83333333,11,1992
ANG MO KIO,3 ROOM,109,ANG MO KIO AVE 4,82,New Generation,372000,59.83333333,10,1997
ANG MO KIO,3 ROOM,255,ANG MO KIO AVE 4,88,New Generation,372000,58.75,5,1992
ANG MO KIO,3 ROOM,424,ANG MO KIO AVE 3,73,New Generation,375000,60.25,9,1998
ANG MO KIO,3 ROOM,422,ANG MO KIO AVE 3,88,New Generation,388000,60.25,6,2003
ANG MO KIO,3 ROOM,578,ANG MO KIO AVE 10,81,New Generation,390000,61.25,13,2003
ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,73,New Generation,398000,59.41666667,6,2004
ANG MO KIO,3 ROOM,345,ANG MO KIO AVE 3,88,New Generation,398000,59.5,6,1985
ANG MO KIO,3 ROOM,308A,ANG MO KIO AVE 1,70,Model A,445000,93.91666667,8,2004
ANG MO KIO,4 ROOM,214,ANG MO KIO AVE 3,82,New Generation,380000,57.5,8,1985
ANG MO KIO,4 ROOM,179,ANG MO KIO AVE 5,91,New Generation,400000,62.5,2,1997
ANG MO KIO,4 ROOM,182,ANG MO KIO AVE 5,93,New Generation,400000,62.5,9,1990
ANG MO KIO,4 ROOM,547,ANG MO KIO AVE 10,92,New Generation,420000,62.25,10,1983
ANG MO KIO,4 ROOM,127,ANG MO KIO AVE 3,92,New Generation,420000,59.91666667,3,1988
ANG MO KIO,4 ROOM,118,ANG MO KIO AVE 4,90,New Generation,430000,59.58333333,11,1998
ANG MO KIO,4 ROOM,436,ANG MO KIO AVE 10,92,New Generation,442000,60.25,7,1975
ANG MO KIO,4 ROOM,584,ANG MO KIO AVE 3,91,New Generation,468000,60.66666667,6,1987
ANG MO KIO,4 ROOM,131,ANG MO KIO AVE 3,98,New Generation,479000,60.25,11,1999
ANG MO KIO,4 ROOM,427,ANG MO KIO AVE 3,92,New Generation,480000,60,12,1998
ANG MO KIO,4 ROOM,572,ANG MO KIO AVE 3,92,New Generation,480000,60.58333333,12,1987
ANG MO KIO,4 ROOM,344,ANG MO KIO AVE 3,98,New Generation,550000,59.5,9,1992
ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,90,DBSS,670000,92.83333333,17,1997
ANG MO KIO,4 ROOM,596A,ANG MO KIO ST 52,91,Model A,675888,84.16666667,25,1999
ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,91,DBSS,770000,92.83333333,30,1999
ANG MO KIO,5 ROOM,132,ANG MO KIO AVE 3,123,Standard,530000,60.25,3,1999
ANG MO KIO,5 ROOM,609,ANG MO KIO AVE 4,132,Model A,580000,74.5,2,1987
ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,121,Improved,585000,62.08333333,8,1992
ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,121,Improved,590000,62.08333333,11,1997
ANG MO KIO,5 ROOM,642,ANG MO KIO AVE 5,123,Improved,593500,62.08333333,9,1984
ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,121,Improved,600000,62.25,5,2013
ANG MO KIO,5 ROOM,459,ANG MO KIO AVE 10,120,Improved,605000,61.25,13,1983
ANG MO KIO,5 ROOM,460,ANG MO KIO AVE 10,120,Improved,630000,61.25,20,1979
ANG MO KIO,5 ROOM,596C,ANG MO KIO ST 52,110,Improved,660000,84.16666667,8,1985
ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,112,DBSS,755000,92.83333333,12,1982
ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,117,DBSS,842000,92.83333333,10,1979
BEDOK,3 ROOM,503,BEDOK NTH ST 3,59,Improved,240000,59.5,6,1979
BEDOK,3 ROOM,503,BEDOK NTH ST 3,59,Improved,246000,59.5,6,1985
BEDOK,3 ROOM,501,BEDOK NTH ST 3,59,Improved,254000,59.5,4,1978
BEDOK,3 ROOM,549,BEDOK NTH AVE 1,67,New Generation,270000,66,4,1983
BEDOK,3 ROOM,103,BEDOK NTH AVE 4,67,New Generation,270000,58.75,9,1983
BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,60,Improved,275000,67.83333333,4,1983
BEDOK,3 ROOM,126,BEDOK RESERVOIR RD,64,Simplified,277000,68.5,3,1984
BEDOK,3 ROOM,551,BEDOK NTH AVE 1,67,New Generation,280000,61.58333333,1,1983
BEDOK,3 ROOM,32,CHAI CHEE AVE,65,Improved,280000,55.25,3,1984
BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,68,New Generation,285000,63.58333333,2,1987
BEDOK,3 ROOM,530,BEDOK NTH ST 3,68,New Generation,294000,60.91666667,6,1985
BEDOK,3 ROOM,549,BEDOK NTH AVE 1,67,New Generation,295000,66,10,1998
BEDOK,3 ROOM,45,CHAI CHEE ST,68,New Generation,295000,61.58333333,5,1998
BEDOK,3 ROOM,57,NEW UPP CHANGI RD,68,Improved,297000,67,1,2013
BEDOK,3 ROOM,532,BEDOK NTH ST 3,68,New Generation,298000,61.25,11,1983
BEDOK,3 ROOM,529,BEDOK NTH ST 3,68,New Generation,300000,60.91666667,7,1982
BEDOK,3 ROOM,609,BEDOK RESERVOIR RD,67,New Generation,300000,63.75,6,1982
BEDOK,3 ROOM,713,BEDOK RESERVOIR RD,68,New Generation,300000,62.75,1,1983
BEDOK,3 ROOM,59,CHAI CHEE RD,79,Model A,300000,65.25,2,1998
BEDOK,3 ROOM,28,NEW UPP CHANGI RD,65,Improved,300000,58.58333333,12,1986
BEDOK,3 ROOM,529,BEDOK NTH ST 3,68,New Generation,305000,60.83333333,12,1998
BEDOK,3 ROOM,418,BEDOK NTH AVE 2,67,New Generation,310000,60.08333333,4,1998
BEDOK,3 ROOM,55,CHAI CHEE DR,76,Model A,310000,65.5,11,1998
BEDOK,3 ROOM,57,NEW UPP CHANGI RD,60,Improved,310000,67,14,1978
BEDOK,3 ROOM,550,BEDOK NTH AVE 1,68,New Generation,320000,61.66666667,11,1975
BEDOK,3 ROOM,117,BEDOK NTH RD,73,New Generation,320000,59.58333333,10,1976
BEDOK,3 ROOM,2,BEDOK STH AVE 1,73,Improved,320000,57.25,4,1976
BEDOK,3 ROOM,40,CHAI CHEE AVE,65,Improved,320000,55.25,7,1984
BEDOK,3 ROOM,24,NEW UPP CHANGI RD,73,New Generation,320000,60,5,1972
BEDOK,3 ROOM,129,BEDOK NTH ST 2,82,New Generation,323000,59.66666667,4,1985
BEDOK,3 ROOM,420,BEDOK NTH ST 1,68,New Generation,328000,60.25,5,1984
BEDOK,3 ROOM,70,BEDOK STH RD,67,New Generation,328000,59.25,12,1989
BEDOK,3 ROOM,201,BEDOK NTH ST 1,73,New Generation,330000,60.75,3,2002
BEDOK,3 ROOM,70,BEDOK STH RD,67,New Generation,333800,59.25,14,1985
BEDOK,3 ROOM,37,CHAI CHEE AVE,66,Improved,335000,64.58333333,10,1989
BEDOK,3 ROOM,545,BEDOK NTH ST 3,82,New Generation,335888,61.58333333,11,2002
BEDOK,3 ROOM,412,BEDOK NTH AVE 2,67,New Generation,338000,60.58333333,6,1995
BEDOK,3 ROOM,205,BEDOK NTH ST 1,68,New Generation,340000,60.75,4,1990
BEDOK,3 ROOM,205,BEDOK NTH ST 1,68,New Generation,363000,60.75,5,1988
BEDOK,3 ROOM,41,CHAI CHEE ST,82,New Generation,368000,66.66666667,12,1990
BEDOK,3 ROOM,44,CHAI CHEE ST,82,New Generation,370000,61.58333333,12,1995
BEDOK,3 ROOM,70,BEDOK STH RD,82,New Generation,378888,59.25,4,1991
BEDOK,3 ROOM,409,BEDOK NTH AVE 2,82,New Generation,388888,61.5,5,2002
BEDOK,3 ROOM,416,BEDOK NTH AVE 2,82,New Generation,399000,60.16666667,1,2002
BEDOK,3 ROOM,219A,BEDOK CTRL,69,Model A,510000,91.58333333,15,2002
BEDOK,4 ROOM,119,BEDOK RESERVOIR RD,93,New Generation,340000,67.16666667,1,1990
BEDOK,4 ROOM,133,BEDOK RESERVOIR RD,103,Model A,360000,68.25,2,1984
BEDOK,4 ROOM,95,BEDOK NTH AVE 4,92,New Generation,368000,60.66666667,2,1984
BEDOK,4 ROOM,128,BEDOK RESERVOIR RD,84,Simplified,370000,68.16666667,7,1985
BEDOK,4 ROOM,128,BEDOK RESERVOIR RD,84,Simplified,371000,68.08333333,5,1995
BEDOK,4 ROOM,6,BEDOK STH AVE 2,82,Improved,378000,57.25,7,2000
BEDOK,4 ROOM,706,BEDOK NTH RD,91,New Generation,380000,62.08333333,9,2008
BEDOK,4 ROOM,148,BEDOK RESERVOIR RD,84,Simplified,380000,68.41666667,11,2000
BEDOK,4 ROOM,41,BEDOK STH RD,84,Improved,380000,58.91666667,7,1985
BEDOK,4 ROOM,42,BEDOK STH RD,84,Improved,385000,59,12,1997
BEDOK,4 ROOM,53,NEW UPP CHANGI RD,84,Improved,390000,58.91666667,6,2000
BEDOK,4 ROOM,130,BEDOK NTH ST 2,92,New Generation,395000,59.5,6,1998
BEDOK,4 ROOM,709,BEDOK RESERVOIR RD,102,New Generation,405000,62.75,9,1984
BEDOK,4 ROOM,543,BEDOK NTH ST 3,92,New Generation,410000,61.75,8,2000
BEDOK,4 ROOM,92,BEDOK NTH AVE 4,94,New Generation,415000,60.66666667,14,2000
BEDOK,4 ROOM,523,BEDOK NTH ST 3,92,New Generation,415000,60.75,5,2000
BEDOK,4 ROOM,127,BEDOK RESERVOIR RD,104,Model A,418000,68.16666667,6,1998
BEDOK,4 ROOM,106,BEDOK RESERVOIR RD,103,New Generation,423000,66.83333333,12,1984
BEDOK,4 ROOM,507,BEDOK NTH AVE 3,92,New Generation,425000,60.08333333,11,2002
BEDOK,4 ROOM,91,BEDOK NTH ST 4,91,New Generation,428000,59.66666667,10,1996
BEDOK,4 ROOM,115,BEDOK NTH RD,98,New Generation,430000,59.66666667,10,1996
BEDOK,4 ROOM,718,BEDOK RESERVOIR RD,104,Model A,439000,65.25,12,2002
BEDOK,4 ROOM,768,BEDOK RESERVOIR VIEW,105,Premium Apartment,450000,82.25,3,1995
BEDOK,4 ROOM,133,BEDOK NTH AVE 3,92,New Generation,455000,59.58333333,9,2000
BEDOK,4 ROOM,10,CHAI CHEE RD,90,Model A,485000,82.33333333,4,1989
BEDOK,4 ROOM,765,BEDOK RESERVOIR VIEW,105,Premium Apartment,488000,82.16666667,2,2008
BEDOK,4 ROOM,773,BEDOK RESERVOIR VIEW,105,Premium Apartment,493000,82.25,10,2002
BEDOK,4 ROOM,182,BEDOK NTH RD,85,Model A,528000,87.33333333,10,2001
BEDOK,4 ROOM,774,BEDOK RESERVOIR VIEW,107,Premium Apartment,538000,82.25,10,2008
BEDOK,4 ROOM,762,BEDOK RESERVOIR VIEW,107,Premium Apartment,543000,82.16666667,11,2001
BEDOK,4 ROOM,180,BEDOK NTH RD,85,Model A,545000,87.25,10,2000
BEDOK,4 ROOM,185,BEDOK NTH RD,92,Model A,572000,87.25,11,2001
BEDOK,4 ROOM,185,BEDOK NTH RD,92,Model A,597000,87.16666667,21,2008
BEDOK,4 ROOM,221A,BEDOK CTRL,97,Model A,695000,91.58333333,6,2008
BEDOK,4 ROOM,116,LENGKONG TIGA,104,Model A,725000,70.33333333,8,2008
BEDOK,5 ROOM,112,BEDOK RESERVOIR RD,121,Improved,423000,66.75,1,2000
BEDOK,5 ROOM,51,CHAI CHEE ST,121,Improved,440000,62.66666667,2,2001
BEDOK,5 ROOM,146,BEDOK RESERVOIR RD,122,Improved,450000,68.16666667,5,1998
BEDOK,5 ROOM,53,CHAI CHEE ST,121,Improved,490000,62.66666667,6,1970
BEDOK,5 ROOM,112,BEDOK RESERVOIR RD,121,Improved,500000,66.75,13,1971
BEDOK,5 ROOM,142,BEDOK RESERVOIR RD,122,Improved,500000,68.16666667,13,1974
BEDOK,5 ROOM,52,CHAI CHEE ST,121,Improved,521000,62.66666667,15,1974
BEDOK,5 ROOM,90,BEDOK NTH ST 4,117,Standard,530000,59.66666667,10,1971
BEDOK,5 ROOM,2,CHAI CHEE RD,133,Model A,547000,65,9,1981
BEDOK,5 ROOM,98,BEDOK NTH AVE 4,125,Standard,590000,60.08333333,14,1973
BEDOK,5 ROOM,648,JLN TENAGA,122,Improved,615000,74.58333333,7,1969
BEDOK,5 ROOM,767,BEDOK RESERVOIR VIEW,115,Premium Apartment,630000,82.16666667,17,1984
BEDOK,5 ROOM,110,LENGKONG TIGA,122,Improved,780000,70.25,6,1976
BEDOK,5 ROOM,111,LENGKONG TIGA,125,Improved,810000,70.33333333,9,1979
BEDOK,EXECUTIVE,130,BEDOK RESERVOIR RD,143,Maisonette,610000,68.33333333,6,1974
BEDOK,EXECUTIVE,115,BEDOK RESERVOIR RD,150,Maisonette,645000,67,11,1974
BEDOK,EXECUTIVE,725,BEDOK RESERVOIR RD,151,Maisonette,680000,65.83333333,13,1974
BEDOK,EXECUTIVE,160,BEDOK STH AVE 3,146,Maisonette,681088,67.58333333,12,1975
BEDOK,EXECUTIVE,721,BEDOK RESERVOIR RD,148,Maisonette,690000,65.25,13,1974
BEDOK,EXECUTIVE,661,JLN DAMAI,143,Apartment,705000,78.16666667,8,1979
BEDOK,EXECUTIVE,167,BEDOK STH AVE 3,152,Maisonette,780000,67.5,10,1972
BEDOK,EXECUTIVE,104,LENGKONG TIGA,146,Maisonette,828000,70.33333333,5,1981
BEDOK,EXECUTIVE,106,LENGKONG TIGA,146,Maisonette,830000,70.5,3,1981
ANG MO KIO,3 ROOM,565,ANG MO KIO AVE 3,68,New Generation,250000,61.16666667,3,1972
ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,68,New Generation,250000,62.25,2,1979
ANG MO KIO,3 ROOM,417,ANG MO KIO AVE 10,74,New Generation,251888,60.75,3,1984
ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,67,New Generation,265000,58.41666667,6,1987
ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,67,New Generation,266000,61.58333333,1,1984
ANG MO KIO,3 ROOM,604,ANG MO KIO AVE 5,67,New Generation,268000,61.58333333,2,1983
ANG MO KIO,3 ROOM,441,ANG MO KIO AVE 10,67,New Generation,272000,60.16666667,9,1974
ANG MO KIO,3 ROOM,578,ANG MO KIO AVE 10,67,New Generation,275000,61.16666667,2,1985
ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,68,New Generation,275000,62.41666667,9,1980
ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,67,New Generation,278000,58.41666667,3,1982
ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,73,New Generation,278000,59.91666667,3,2012
ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,68,New Generation,278000,62.5,9,2012
ANG MO KIO,3 ROOM,208,ANG MO KIO AVE 1,73,New Generation,280000,57.66666667,2,2004
ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,67,New Generation,280000,60.66666667,3,2006
ANG MO KIO,3 ROOM,558,ANG MO KIO AVE 10,67,New Generation,280000,61.25,8,2006
ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,67,New Generation,280000,58.41666667,2,1976
ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,73,New Generation,280000,59.33333333,1,1996
ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,73,New Generation,280000,59.5,1,1975
ANG MO KIO,3 ROOM,181,ANG MO KIO AVE 5,68,New Generation,282000,62.5,9,1986
ANG MO KIO,3 ROOM,577,ANG MO KIO AVE 10,67,New Generation,285000,61.16666667,4,2006
ANG MO KIO,3 ROOM,110,ANG MO KIO AVE 4,67,New Generation,285000,59.75,10,2003
ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,67,New Generation,288000,59.75,10,2005
ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,68,New Generation,288000,62.41666667,12,2011
ANG MO KIO,3 ROOM,421,ANG MO KIO AVE 10,74,New Generation,295000,60.75,6,1986
ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,67,New Generation,298000,59.75,11,1975
ANG MO KIO,3 ROOM,637,ANG MO KIO AVE 6,68,New Generation,300000,61.83333333,12,1975
ANG MO KIO,3 ROOM,441,ANG MO KIO AVE 10,67,New Generation,303888,60.16666667,8,1976
ANG MO KIO,3 ROOM,435,ANG MO KIO AVE 10,67,New Generation,305000,60.16666667,6,1975
ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,67,New Generation,308000,60.5,8,1976
ANG MO KIO,3 ROOM,541,ANG MO KIO AVE 10,68,New Generation,310000,62.16666667,7,1976
ANG MO KIO,3 ROOM,333,ANG MO KIO AVE 1,68,New Generation,315000,62.16666667,5,1975
ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,75,New Generation,315000,62,4,1975
ANG MO KIO,3 ROOM,151,ANG MO KIO AVE 5,68,New Generation,316000,62.16666667,11,1977
ANG MO KIO,3 ROOM,456,ANG MO KIO AVE 10,74,New Generation,320000,61.16666667,7,1977
ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,67,New Generation,326000,61.58333333,12,1993
ANG MO KIO,3 ROOM,320,ANG MO KIO AVE 1,73,New Generation,328000,58.5,6,1996
ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,73,New Generation,328000,59.41666667,5,1996
ANG MO KIO,3 ROOM,461,ANG MO KIO AVE 10,82,New Generation,330000,61.25,6,1989
ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,73,New Generation,330000,59.33333333,6,1990
ANG MO KIO,3 ROOM,110,ANG MO KIO AVE 4,67,New Generation,330000,59.75,10,1989
ANG MO KIO,3 ROOM,512,ANG MO KIO AVE 8,68,New Generation,340000,61.75,11,1989
ANG MO KIO,3 ROOM,345,ANG MO KIO AVE 3,73,New Generation,345000,59.41666667,9,1995
ANG MO KIO,3 ROOM,313,ANG MO KIO AVE 3,73,New Generation,348000,59.16666667,6,1996
ANG MO KIO,3 ROOM,604,ANG MO KIO AVE 5,82,New Generation,350000,61.58333333,12,1996
